,date_time,ghi,dni,dhi,ins,ghi_pred,ins_filled,ghi_pred_6hour,ghi_pred_1day,ghi_pred_3hour,ghi_pred_3hour_1
20021,2018-04-26 09:00:00,744.361,788.16,144.892,580.038,,580.038,,,,
20022,2018-04-26 09:30:00,834.389,813.205,158.37,755.758,,755.758,,,,
20023,2018-04-26 10:00:00,908.036,830.761,169.128,787.321,,787.321,,,,
20024,2018-04-26 10:30:00,964.444,843.145,177.11,917.259,,917.259,,,,
20025,2018-04-26 11:00:00,,,,962.87,,962.87,,,,
20026,2018-04-26 11:30:00,1025.77,856.57,186.838,1008.48,,1008.48,,,,
20027,2018-04-26 12:00:00,1026.47,856.997,186.954,1009.06,,1009.06,,,,
20028,2018-04-26 12:30:00,1006.72,852.796,183.937,1007.02,,1007.02,,,,
20029,2018-04-26 13:00:00,970.505,846.618,178.921,990.222,,990.222,,,,
20030,2018-04-26 13:30:00,914.61,835.033,170.497,920.456,,920.456,,,,
20031,2018-04-26 14:00:00,839.995,816.097,159.691,884.813,,884.813,,,,
20032,2018-04-26 14:30:00,748.925,789.981,145.665,753.138,,753.138,,,,
20033,2018-04-26 15:00:00,649.855,760.728,130.9,706.373,,706.373,,,,
20034,2018-04-26 15:30:00,531.505,711.517,111.271,528.412,,528.412,,,,
20035,2018-04-26 16:00:00,417.881,662.38,92.849,474.057,,474.057,,,,
20036,2018-04-26 16:30:00,291.502,579.019,69.359,286.595,,286.595,,,,
20037,2018-04-26 17:00:00,164.527,445.418,43.184,212.482,,212.482,,,,
20038,2018-04-26 17:30:00,61.772,269.974,19.143,66.356,,66.356,,,,
20039,2018-04-26 18:00:00,2.885,27.661,1.717,6.709,,6.709,,,,
20040,2018-04-27 06:30:00,96.162,63.248,79.087,49.995,,49.995,,,,
20041,2018-04-27 07:00:00,286.613,571.805,68.555,116.057,,116.057,,,,
20042,2018-04-27 07:30:00,412.619,656.96,91.76,297.539,,297.539,,,,
20043,2018-04-27 08:00:00,532.858,714.882,112.067,343.224,,343.224,,,,
20044,2018-04-27 08:30:00,645.957,757.99,129.994,540.562,,540.562,,,,
20045,2018-04-27 09:00:00,747.19,789.411,145.328,582.63,,582.63,,,,
20046,2018-04-27 09:30:00,836.237,813.642,158.625,757.631,,757.631,,,,
20047,2018-04-27 10:00:00,909.257,830.672,169.267,788.722,,788.722,,,,
20048,2018-04-27 10:30:00,967.485,844.374,177.931,920.339,,920.339,,,,
20049,2018-04-27 11:00:00,,,,966.48,,966.48,,,,
20050,2018-04-27 11:30:00,1029.67,858.935,187.48,1012.62,,1012.62,,,,
20051,2018-04-27 12:00:00,1030.11,859.223,187.554,1012.99,,1012.99,,,,
20052,2018-04-27 12:30:00,1009.3,854.282,184.355,1009.98,,1009.98,,,,
20053,2018-04-27 13:00:00,971.973,847.003,179.124,991.905,,991.905,,,,
20054,2018-04-27 13:30:00,914.772,834.31,170.463,920.883,,920.883,,,,
20055,2018-04-27 14:00:00,840.327,815.759,159.707,885.566,,885.566,,,,
20056,2018-04-27 14:30:00,752.37,792.655,146.271,756.949,,756.949,,,,
20057,2018-04-27 15:00:00,651.318,761.375,131.128,708.194,,708.194,,,,
20058,2018-04-27 15:30:00,539.332,720.617,112.834,536.499,,536.499,,,,
20059,2018-04-27 16:00:00,419.656,664.013,93.185,476.376,,476.376,,,,
20060,2018-04-27 16:30:00,294.926,584.376,70.115,290.384,,290.384,,,,
20061,2018-04-27 17:00:00,173.496,467.649,45.471,223.981,,223.981,,,,
20062,2018-04-27 17:30:00,65.523,284.283,20.245,70.471,,70.471,,,,
20063,2018-04-27 18:00:00,3.596,34.209,2.095,8.367,,8.367,,,,
20064,2018-04-28 06:30:00,170.46,461.045,44.803,86.528,,86.528,,,,
20065,2018-04-28 07:00:00,292.231,578.763,69.725,119.027,,119.027,,,,
20066,2018-04-28 07:30:00,415.654,658.618,92.28,299.901,,299.901,,,,
20067,2018-04-28 08:00:00,534.095,714.223,112.269,344.63,,344.63,,,,
20068,2018-04-28 08:30:00,645.799,756.171,129.862,540.784,,540.784,,,,
20069,2018-04-28 09:00:00,748.476,789.284,145.48,584.115,,584.115,,,,
20070,2018-04-28 09:30:00,831.34,807.53,157.602,753.362,,753.362,,,,
20071,2018-04-28 10:00:00,906.473,826.993,168.666,786.655,,786.655,,,,
20072,2018-04-28 10:30:00,967.359,843.128,177.822,920.344,,920.344,,,,
20073,2018-04-28 11:00:00,,,,966.002,,966.002,,,,
20074,2018-04-28 11:30:00,1028.39,857.033,187.181,1011.66,,1011.66,,,,
20075,2018-04-28 12:00:00,1028.35,856.982,187.173,1011.61,,1011.61,,,,
20076,2018-04-28 12:30:00,1002.7,847.909,183.088,1003.65,,1003.65,,,,
20077,2018-04-28 13:00:00,518.867,169.735,359.82,530.003,,530.003,,,,
20078,2018-04-28 13:30:00,912.177,831.203,169.925,918.601,,918.601,,,,
20079,2018-04-28 14:00:00,836.175,810.879,158.858,881.398,,881.398,,,,
20080,2018-04-28 14:30:00,434.397,183.162,294.189,438.361,,438.361,,,,
20081,2018-04-28 15:00:00,612.954,715.934,123.368,666.954,,666.954,,,,
20082,2018-04-28 15:30:00,536.979,716.571,112.291,534.695,,534.695,,,,
20083,2018-04-28 16:00:00,419.789,662.776,93.144,476.649,,476.649,,,,
20084,2018-04-28 16:30:00,295.656,583.536,70.196,291.153,,291.153,,,,
20085,2018-04-28 17:00:00,174.339,467.528,45.614,224.812,,224.812,,,,
20086,2018-04-28 17:30:00,65.897,283.552,20.292,70.88,,70.88,,,,
20087,2018-04-28 18:00:00,3.548,33.462,2.025,8.252,,8.252,,,,
20088,2018-04-29 06:30:00,172.66,463.425,45.265,88.065,,88.065,,,,
20089,2018-04-29 07:00:00,291.353,574.409,69.46,119.531,,119.531,,,,
20090,2018-04-29 07:30:00,417.287,658.806,92.525,301.474,,301.474,,,,
20091,2018-04-29 08:00:00,536.339,715.326,112.634,346.774,,346.774,,,,
20092,2018-04-29 08:30:00,397.596,197.351,262.542,333.831,,333.831,,,,
20093,2018-04-29 09:00:00,748.262,787.172,145.313,584.197,,584.197,,,,
20094,2018-04-29 09:30:00,829.384,804.256,157.135,751.702,,751.702,,,,
20095,2018-04-29 10:00:00,899.232,819.304,167.24,780.71,,780.71,,,,
20096,2018-04-29 10:30:00,965.396,840.459,177.389,918.695,,918.695,,,,
20097,2018-04-29 11:00:00,,,,964.678,,964.678,,,,
20098,2018-04-29 11:30:00,1027.02,855.165,186.875,1010.66,,1010.66,,,,
20099,2018-04-29 12:00:00,1026.29,854.403,186.729,1009.83,,1009.83,,,,
20100,2018-04-29 12:30:00,1007.59,851.255,183.92,1008.79,,1008.79,,,,
20101,2018-04-29 13:00:00,971.512,845.047,178.921,991.886,,991.886,,,,
20102,2018-04-29 13:30:00,911.825,829.965,169.793,918.397,,918.397,,,,
20103,2018-04-29 14:00:00,842.601,816.172,160.013,888.279,,888.279,,,,
20104,2018-04-29 14:30:00,754.818,793.459,146.63,760.11,,760.11,,,,
20105,2018-04-29 15:00:00,653.648,762.267,131.484,711.306,,711.306,,,,
20106,2018-04-29 15:30:00,541.304,721.4,113.144,539.493,,539.493,,,,
20107,2018-04-29 16:00:00,421.972,664.481,93.542,479.054,,479.054,,,,
20108,2018-04-29 16:30:00,297.877,585.986,70.644,293.517,,293.517,,,,
20109,2018-04-29 17:00:00,175.174,468.28,45.784,226.014,,226.014,,,,
20110,2018-04-29 17:30:00,67.585,288.689,20.75,72.754,,72.754,,,,
20111,2018-04-29 18:00:00,4.386,40.83,2.435,10.149,,10.149,,,,
20112,2018-04-30 06:30:00,175.691,467.19,45.917,89.896,,89.896,,,,
20113,2018-04-30 07:00:00,296.532,581.76,70.577,122.48,,122.48,,,,
20114,2018-04-30 07:30:00,415.315,653.465,91.978,300.462,,300.462,,,,
20115,2018-04-30 08:00:00,535.79,711.903,112.368,346.844,,346.844,,,,
20116,2018-04-30 08:30:00,414.795,224.105,261.13,348.536,,348.536,,,,
20117,2018-04-30 09:00:00,420.059,164.442,293.938,328.488,,328.488,,,,
20118,2018-04-30 09:30:00,351.005,82.395,282.014,318.44,,318.44,,,,
20119,2018-04-30 10:00:00,265.647,50.985,220.02,230.687,,230.687,,,,
20120,2018-04-30 10:30:00,966.234,840.162,177.465,919.628,,919.628,,,,
20121,2018-04-30 11:00:00,,,,961.749,,961.749,,,,
20122,2018-04-30 11:30:00,1019.92,848.37,185.514,1003.87,,1003.87,,,,
20123,2018-04-30 12:00:00,1016.85,845.805,184.955,1000.84,,1000.84,,,,
20124,2018-04-30 12:30:00,999.977,844.19,182.481,1001.49,,1001.49,,,,
20125,2018-04-30 13:00:00,964.021,838.077,177.507,984.67,,984.67,,,,
20126,2018-04-30 13:30:00,908.79,826.899,169.205,915.946,,915.946,,,,
20127,2018-04-30 14:00:00,836.32,809.388,158.771,881.918,,881.918,,,,
20128,2018-04-30 14:30:00,750.19,787.839,145.681,755.836,,755.836,,,,
20129,2018-04-30 15:00:00,649.615,756.478,130.606,707.031,,707.031,,,,
20130,2018-04-30 15:30:00,538.186,715.711,112.407,536.509,,536.509,,,,
20131,2018-04-30 16:00:00,419.517,659.57,92.946,476.565,,476.565,,,,
20132,2018-04-30 16:30:00,296.415,581.089,70.214,292.185,,292.185,,,,
20133,2018-04-30 17:00:00,175.92,467.369,45.884,226.452,,226.452,,,,
20134,2018-04-30 17:30:00,65.089,275.254,19.903,69.929,,69.929,,,,
20135,2018-04-30 18:00:00,3.699,34.086,2.015,8.539,,8.539,,,,
20136,2018-05-01 06:30:00,147.972,365.784,45.461,72.605,,72.605,,,,
20137,2018-05-01 07:00:00,261.401,481.02,73.188,106.456,,106.456,,,,
20138,2018-05-01 07:30:00,379.705,564.11,99.215,268.669,,268.669,,,,
20139,2018-05-01 08:00:00,496.436,625.94,123.123,319.315,,319.315,,,,
20140,2018-05-01 08:30:00,604.806,670.83,143.776,502.002,,502.002,,,,
20141,2018-05-01 09:00:00,704.482,705.643,162.02,549.735,,549.735,,,,
20142,2018-05-01 09:30:00,793.408,733.685,178.126,716.289,,716.289,,,,
20143,2018-05-01 10:00:00,863.841,751.766,190.299,750.679,,750.679,,,,
20144,2018-05-01 10:30:00,920.638,766.391,200.33,875.149,,875.149,,,,
20145,2018-05-01 11:00:00,,,,918.233,,918.233,,,,
20146,2018-05-01 11:30:00,976.791,778.616,210.366,961.316,,961.316,,,,
20147,2018-05-01 12:00:00,975.327,777.503,210.056,959.91,,959.91,,,,
20148,2018-05-01 12:30:00,954.336,771.768,206.241,954.07,,954.07,,,,
20149,2018-05-01 13:00:00,918.694,764.636,200.347,934.52,,934.52,,,,
20150,2018-05-01 13:30:00,862.49,750.879,190.294,864.576,,864.576,,,,
20151,2018-05-01 14:00:00,789.182,729.964,177.536,824.268,,824.268,,,,
20152,2018-05-01 14:30:00,703.301,704.643,161.846,700.493,,700.493,,,,
20153,2018-05-01 15:00:00,323.524,106.973,250.007,347.352,,347.352,,,,
20154,2018-05-01 15:30:00,495.015,625.518,122.368,482.853,,482.853,,,,
20155,2018-05-01 16:00:00,376.524,559.995,98.483,413.515,,413.515,,,,
20156,2018-05-01 16:30:00,262.289,483.877,73.189,248.194,,248.194,,,,
20157,2018-05-01 17:00:00,148.039,366.85,45.447,179.779,,179.779,,,,
20158,2018-05-01 17:30:00,52.983,202.818,19.331,52.178,,52.178,,,,
20159,2018-05-01 18:00:00,3.579,23.381,2.381,5.907,,5.907,,,,
20160,2018-05-02 06:30:00,148.467,364.935,45.596,73.257,,73.257,,,,
20161,2018-05-02 07:00:00,261.744,479.989,73.198,107.351,,107.351,,,,
20162,2018-05-02 07:30:00,379.282,561.935,99.011,268.836,,268.836,,,,
20163,2018-05-02 08:00:00,494.049,621.288,122.418,318.361,,318.361,,,,
20164,2018-05-02 08:30:00,603.172,667.351,143.261,500.792,,500.792,,,,
20165,2018-05-02 09:00:00,703.373,703.196,161.656,549.222,,549.222,,,,
20166,2018-05-02 09:30:00,790.018,729.519,177.275,713.418,,713.418,,,,
20167,2018-05-02 10:00:00,860.736,748.176,189.535,748.299,,748.299,,,,
20168,2018-05-02 10:30:00,916.845,762.571,199.442,871.835,,871.835,,,,
20169,2018-05-02 11:00:00,,,,916.596,,916.596,,,,
20170,2018-05-02 11:30:00,976.571,777.758,210.252,961.357,,961.357,,,,
20171,2018-05-02 12:00:00,973.799,775.728,209.58,958.689,,958.689,,,,
20172,2018-05-02 12:30:00,955.061,771.873,206.351,955.131,,955.131,,,,
20173,2018-05-02 13:00:00,916.865,762.548,199.894,932.89,,932.89,,,,
20174,2018-05-02 13:30:00,861.233,749.14,189.958,863.531,,863.531,,,,
20175,2018-05-02 14:00:00,789.456,729.623,177.546,824.78,,824.78,,,,
20176,2018-05-02 14:30:00,703.516,704.356,161.854,701.135,,701.135,,,,
20177,2018-05-02 15:00:00,605.431,670.38,144.07,646.915,,646.915,,,,
20178,2018-05-02 15:30:00,495.723,625.1,122.454,483.654,,483.654,,,,
20179,2018-05-02 16:00:00,380.661,564.888,99.489,418.085,,418.085,,,,
20180,2018-05-02 16:30:00,262.059,482.541,73.078,248.363,,248.363,,,,
20181,2018-05-02 17:00:00,149.112,367.669,45.697,180.85,,180.85,,,,
20182,2018-05-02 17:30:00,54.033,205.159,19.633,53.188,,53.188,,,,
20183,2018-05-02 18:00:00,3.8,24.79,2.495,6.31,,6.31,,,,
20184,2018-05-03 06:30:00,81.72,49.195,67.713,41.665,,41.665,,,,
20185,2018-05-03 07:00:00,129.474,57.024,106.955,53.925,,53.925,,,,
20186,2018-05-03 07:30:00,377.211,557.115,98.364,267.743,,267.743,,,,
20187,2018-05-03 08:00:00,493.102,618.357,122.063,318.276,,318.276,,,,
20188,2018-05-03 08:30:00,342.415,122.93,257.496,285.193,,285.193,,,,
20189,2018-05-03 09:00:00,317.964,79.848,256.355,248.611,,248.611,,,,
20190,2018-05-03 09:30:00,413.899,120.517,312.543,374.249,,374.249,,,,
20191,2018-05-03 10:00:00,862.808,749.077,189.909,750.383,,750.383,,,,
20192,2018-05-03 10:30:00,918.254,762.859,199.665,873.283,,873.283,,,,
20193,2018-05-03 11:00:00,,,,916.022,,916.022,,,,
20194,2018-05-03 11:30:00,973.682,774.809,209.566,958.761,,958.761,,,,
20195,2018-05-03 12:00:00,967.912,770.441,208.346,953.222,,953.222,,,,
20196,2018-05-03 12:30:00,947.149,764.923,204.588,947.468,,947.468,,,,
20197,2018-05-03 13:00:00,909.094,755.419,198.226,925.162,,925.162,,,,
20198,2018-05-03 13:30:00,853.237,741.591,188.14,855.732,,855.732,,,,
20199,2018-05-03 14:00:00,786.236,725.89,176.84,821.537,,821.537,,,,
20200,2018-05-03 14:30:00,701.052,701.316,161.24,699.03,,699.03,,,,
20201,2018-05-03 15:00:00,604.786,669.146,143.876,646.577,,646.577,,,,
20202,2018-05-03 15:30:00,496.21,624.813,122.512,484.437,,484.437,,,,
20203,2018-05-03 16:00:00,381.278,564.734,99.585,418.875,,418.875,,,,
20204,2018-05-03 16:30:00,,,,269.544,,269.544,,,,
20205,2018-05-03 17:00:00,,,,138.2,,138.2,,,,
20206,2018-05-03 17:30:00,,,,72.528,,72.528,,,,
20207,2018-05-03 18:00:00,4.109,26.743,2.653,6.857,,6.857,,,,
20208,2018-05-04 06:30:00,154.197,373.712,47.16,76.725,,76.725,,,,
20209,2018-05-04 07:00:00,267.828,486.363,74.651,111.162,,111.162,,,,
20210,2018-05-04 07:30:00,385.385,566.792,100.476,273.733,,273.733,,,,
20211,2018-05-04 08:00:00,500.303,625.924,123.744,323.514,,323.514,,,,
20212,2018-05-04 08:30:00,608.823,670.84,144.547,506.028,,506.028,,,,
20213,2018-05-04 09:00:00,706.843,704.532,162.278,552.811,,552.811,,,,
20214,2018-05-04 09:30:00,792.99,730.26,177.767,716.435,,716.435,,,,
20215,2018-05-04 10:00:00,864.003,749.342,190.102,751.755,,751.755,,,,
20216,2018-05-04 10:30:00,918.961,762.801,199.668,874.148,,874.148,,,,
20217,2018-05-04 11:00:00,,,,917.863,,917.863,,,,
20218,2018-05-04 11:30:00,976.256,776.632,209.729,961.579,,961.579,,,,
20219,2018-05-04 12:00:00,970.261,772.201,208.383,955.836,,955.836,,,,
20220,2018-05-04 12:30:00,953.283,769.383,205.865,953.872,,953.872,,,,
20221,2018-05-04 13:00:00,919.211,763.522,200.313,935.774,,935.774,,,,
20222,2018-05-04 13:30:00,865.86,751.586,191.189,868.53,,868.53,,,,
20223,2018-05-04 14:00:00,793.9,732.401,178.515,829.739,,829.739,,,,
20224,2018-05-04 14:30:00,707.613,706.851,162.665,705.59,,705.59,,,,
20225,2018-05-04 15:00:00,608.595,672.666,144.73,650.859,,650.859,,,,
20226,2018-05-04 15:30:00,499.704,628.015,123.293,487.975,,487.975,,,,
20227,2018-05-04 16:00:00,384.004,567.535,100.222,421.869,,421.869,,,,
20228,2018-05-04 16:30:00,264.535,484.121,73.616,250.966,,250.966,,,,
20229,2018-05-04 17:00:00,151.763,371.21,46.378,183.87,,183.87,,,,
20230,2018-05-04 17:30:00,56.237,210.704,20.298,55.433,,55.433,,,,
20231,2018-05-04 18:00:00,4.486,29.092,2.843,7.512,,7.512,,,,
20232,2018-05-05 06:30:00,155.13,373.17,47.321,77.46,,77.46,,,,
20233,2018-05-05 07:00:00,269.016,486.541,74.879,112.33,,112.33,,,,
20234,2018-05-05 07:30:00,386.631,566.678,100.682,274.907,,274.907,,,,
20235,2018-05-05 08:00:00,499.211,623.289,123.386,323.423,,323.423,,,,
20236,2018-05-05 08:30:00,607.57,668.177,144.152,505.236,,505.236,,,,
20237,2018-05-05 09:00:00,704.913,701.493,161.744,551.673,,551.673,,,,
20238,2018-05-05 09:30:00,790.339,727.091,177.109,714.336,,714.336,,,,
20239,2018-05-05 10:00:00,861.05,746.02,189.383,749.496,,749.496,,,,
20240,2018-05-05 10:30:00,916.346,759.855,199.117,871.84,,871.84,,,,
20241,2018-05-05 11:00:00,,,,692.895,,692.895,,,,
20242,2018-05-05 11:30:00,521.636,147.957,375.49,513.95,,513.95,,,,
20243,2018-05-05 12:00:00,396.531,76.242,321.253,390.766,,390.766,,,,
20244,2018-05-05 12:30:00,529.902,162.871,371.563,530.534,,530.534,,,,
20245,2018-05-05 13:00:00,493.271,144.084,357.489,502.613,,502.613,,,,
20246,2018-05-05 13:30:00,349.713,72.262,284.778,351.218,,351.218,,,,
20247,2018-05-05 14:00:00,769.218,709.106,172.919,804.121,,804.121,,,,
20248,2018-05-05 14:30:00,703.812,702.603,161.754,702.181,,702.181,,,,
20249,2018-05-05 15:00:00,606.238,669.167,144.101,648.384,,648.384,,,,
20250,2018-05-05 15:30:00,497.012,624.068,122.59,485.787,,485.787,,,,
20251,2018-05-05 16:00:00,384.51,566.992,100.276,422.372,,422.372,,,,
20252,2018-05-05 16:30:00,265.355,484.655,73.794,252.056,,252.056,,,,
20253,2018-05-05 17:00:00,151.147,368.098,46.12,182.95,,182.95,,,,
20254,2018-05-05 17:30:00,56.626,210.659,20.397,55.816,,55.816,,,,
20255,2018-05-05 18:00:00,4.806,31.078,3.007,8.08,,8.08,,,,
20256,2018-05-06 06:30:00,156.679,375.371,47.764,78.684,,78.684,,,,
20257,2018-05-06 07:00:00,,,,177.417,,177.417,,,,
20258,2018-05-06 07:30:00,387.737,566.975,100.888,276.15,,276.15,,,,
20259,2018-05-06 08:00:00,502.785,626.25,124.165,326.27,,326.27,,,,
20260,2018-05-06 08:30:00,610.633,670.767,144.819,508.247,,508.247,,,,
20261,2018-05-06 09:00:00,709.51,705.496,162.752,555.876,,555.876,,,,
20262,2018-05-06 09:30:00,405.607,113.207,310.029,367.076,,367.076,,,,
20263,2018-05-06 10:00:00,865.638,749.305,190.329,753.819,,753.819,,,,
20264,2018-05-06 10:30:00,921.813,763.917,200.17,877.301,,877.301,,,,
20265,2018-05-06 11:00:00,,,,920.685,,920.685,,,,
20266,2018-05-06 11:30:00,978.255,777.168,210.056,964.068,,964.068,,,,
20267,2018-05-06 12:00:00,977.058,776.496,209.734,963.012,,963.012,,,,
20268,2018-05-06 12:30:00,958.737,772.739,206.942,959.747,,959.747,,,,
20269,2018-05-06 13:00:00,921.406,764.119,200.675,938.2,,938.2,,,,
20270,2018-05-06 13:30:00,865.971,750.432,191.098,868.907,,868.907,,,,
20271,2018-05-06 14:00:00,462.471,166.83,321.977,484.364,,484.364,,,,
20272,2018-05-06 14:30:00,707.629,705.631,162.649,706.168,,706.168,,,,
20273,2018-05-06 15:00:00,606.251,668.467,144.049,648.541,,648.541,,,,
20274,2018-05-06 15:30:00,496.16,621.893,122.304,485.077,,485.077,,,,
20275,2018-05-06 16:00:00,229.663,99.847,179.5,255.463,,255.463,,,,
20276,2018-05-06 16:30:00,143.985,64.968,118.199,139.435,,139.435,,,,
20277,2018-05-06 17:00:00,77.086,45.985,63.909,96.789,,96.789,,,,
20278,2018-05-06 17:30:00,58.362,215.14,20.929,57.408,,57.408,,,,
20279,2018-05-06 18:00:00,5.072,32.644,3.119,8.545,,8.545,,,,
20280,2018-05-07 06:30:00,159.626,379.347,48.525,80.369,,80.369,,,,
20281,2018-05-07 07:00:00,273.096,489.85,75.801,115.326,,115.326,,,,
20282,2018-05-07 07:30:00,390.501,568.975,101.482,278.337,,278.337,,,,
20283,2018-05-07 08:00:00,504.948,627.448,124.595,328.185,,328.185,,,,
20284,2018-05-07 08:30:00,612.412,671.353,145.136,509.891,,509.891,,,,
20285,2018-05-07 09:00:00,710.513,705.304,162.884,556.951,,556.951,,,,
20286,2018-05-07 09:30:00,796.969,731.49,178.447,720.695,,720.695,,,,
20287,2018-05-07 10:00:00,868.009,750.552,190.777,756.116,,756.116,,,,
20288,2018-05-07 10:30:00,922.614,764.011,200.29,878.282,,878.282,,,,
20289,2018-05-07 11:00:00,,,,921.932,,921.932,,,,
20290,2018-05-07 11:30:00,979.552,777.691,210.285,965.581,,965.581,,,,
20291,2018-05-07 12:00:00,978.262,776.988,209.947,964.458,,964.458,,,,
20292,2018-05-07 12:30:00,959.492,772.861,207.057,960.698,,960.698,,,,
20293,2018-05-07 13:00:00,922.232,764.254,200.803,939.147,,939.147,,,,
20294,2018-05-07 13:30:00,866.508,750.292,191.161,869.553,,869.553,,,,
20295,2018-05-07 14:00:00,791.451,728.2,177.794,827.396,,827.396,,,,
20296,2018-05-07 14:30:00,704.493,701.733,161.865,703.15,,703.15,,,,
20297,2018-05-07 15:00:00,612.841,674.925,145.553,655.651,,655.651,,,,
20298,2018-05-07 15:30:00,504.618,631.343,124.31,493.432,,493.432,,,,
20299,2018-05-07 16:00:00,389.95,572.706,101.553,428.347,,428.347,,,,
20300,2018-05-07 16:30:00,270.773,491.183,75.128,257.208,,257.208,,,,
20301,2018-05-07 17:00:00,156.29,377.75,47.563,188.963,,188.963,,,,
20302,2018-05-07 17:30:00,59.542,218.479,21.304,58.684,,58.684,,,,
20303,2018-05-07 18:00:00,5.392,34.576,3.278,9.11,,9.11,,,,
20304,2018-05-08 06:30:00,161.213,381.23,48.923,81.543,,81.543,,,,
20305,2018-05-08 07:00:00,275.291,491.764,76.304,116.872,,116.872,,,,
20306,2018-05-08 07:30:00,392.472,570.211,101.893,280.064,,280.064,,,,
20307,2018-05-08 08:00:00,506.367,627.891,124.853,329.644,,329.644,,,,
20308,2018-05-08 08:30:00,614.782,672.438,145.582,511.934,,511.934,,,,
20309,2018-05-08 09:00:00,713.832,707.393,163.545,559.81,,559.81,,,,
20310,2018-05-08 09:30:00,799.23,732.905,178.895,723.005,,723.005,,,,
20311,2018-05-08 10:00:00,870.592,752.226,191.293,758.727,,758.727,,,,
20312,2018-05-08 10:30:00,924.838,765.181,200.709,880.523,,880.523,,,,
20313,2018-05-08 11:00:00,,,,896.963,,896.963,,,,
20314,2018-05-08 11:30:00,981.117,778.533,210.582,913.403,,913.403,,,,
20315,2018-05-08 12:00:00,980.591,778.411,210.405,967.014,,967.014,,,,
20316,2018-05-08 12:30:00,959.948,772.728,207.107,961.314,,961.314,,,,
20317,2018-05-08 13:00:00,924.132,765.348,201.171,941.216,,941.216,,,,
20318,2018-05-08 13:30:00,868.579,751.644,191.577,871.841,,871.841,,,,
20319,2018-05-08 14:00:00,797.641,733.173,179.121,833.832,,833.832,,,,
20320,2018-05-08 14:30:00,712.216,708.619,163.573,710.927,,710.927,,,,
20321,2018-05-08 15:00:00,612.578,673.441,145.399,655.141,,655.141,,,,
20322,2018-05-08 15:30:00,503.34,628.889,123.937,492.403,,492.403,,,,
20323,2018-05-08 16:00:00,388.949,570.216,101.23,427.289,,427.289,,,,
20324,2018-05-08 16:30:00,271.783,491.076,75.624,258.082,,258.082,,,,
20325,2018-05-08 17:00:00,157.371,378.69,47.818,190.038,,190.038,,,,
20326,2018-05-08 17:30:00,60.97,221.573,21.714,59.918,,59.918,,,,
20327,2018-05-08 18:00:00,5.9,37.561,3.512,9.96,,9.96,,,,
20328,2018-05-09 06:30:00,170.414,408.331,49.465,87.647,,87.647,,,,
20329,2018-05-09 07:00:00,285.864,517.281,75.819,122.676,,122.676,,,,
20330,2018-05-09 07:30:00,402.544,592.509,99.98,289.487,,289.487,,,,
20331,2018-05-09 08:00:00,517.578,649.417,122.001,338.155,,338.155,,,,
20332,2018-05-09 08:30:00,617.092,683.009,139.678,515.506,,515.506,,,,
20333,2018-05-09 09:00:00,721.356,723.377,157.962,566.436,,566.436,,,,
20334,2018-05-09 09:30:00,808.223,749.646,172.891,732.065,,732.065,,,,
20335,2018-05-09 10:00:00,876.025,765.5,183.962,763.577,,763.577,,,,
20336,2018-05-09 10:30:00,936.459,783.725,194.264,892.115,,892.115,,,,
20337,2018-05-09 11:00:00,,,,907.81,,907.81,,,,
20338,2018-05-09 11:30:00,992.266,796.355,203.601,923.506,,923.506,,,,
20339,2018-05-09 12:00:00,989.649,794.604,203.004,976.248,,976.248,,,,
20340,2018-05-09 12:30:00,972.068,791.493,200.499,966.428,,966.428,,,,
20341,2018-05-09 13:00:00,934.773,783.418,194.558,953.479,,953.479,,,,
20342,2018-05-09 13:30:00,878.427,769.513,185.252,883.57,,883.57,,,,
20343,2018-05-09 14:00:00,808.143,751.839,173.492,847.287,,847.287,,,,
20344,2018-05-09 14:30:00,719.219,724.463,157.909,720.515,,720.515,,,,
20345,2018-05-09 15:00:00,619.504,689.711,140.595,666.147,,666.147,,,,
20346,2018-05-09 15:30:00,514.629,651.33,121.177,506.838,,506.838,,,,
20347,2018-05-09 16:00:00,399.708,593.614,99.52,443.133,,443.133,,,,
20348,2018-05-09 16:30:00,281.052,515.212,74.873,270.249,,270.249,,,,
20349,2018-05-09 17:00:00,165.936,404.841,48.23,203.31,,203.31,,,,
20350,2018-05-09 17:30:00,66.27,245.498,22.455,66.706,,66.706,,,,
20351,2018-05-09 18:00:00,6.719,46.229,3.722,12.329,,12.329,,,,
20352,2018-05-10 06:30:00,172.201,409.816,49.867,88.807,,88.807,,,,
20353,2018-05-10 07:00:00,284.557,513.182,75.386,122.757,,122.757,,,,
20354,2018-05-10 07:30:00,402.929,591.367,99.975,290.037,,290.037,,,,
20355,2018-05-10 08:00:00,519.625,650.657,122.395,340.0,,340.0,,,,
20356,2018-05-10 08:30:00,627.177,693.187,141.889,524.217,,524.217,,,,
20357,2018-05-10 09:00:00,722.939,724.263,158.254,568.137,,568.137,,,,
20358,2018-05-10 09:30:00,811.346,751.734,173.493,735.023,,735.023,,,,
20359,2018-05-10 10:00:00,881.273,769.444,185.008,768.418,,768.418,,,,
20360,2018-05-10 10:30:00,936.646,783.377,194.258,892.488,,892.488,,,,
20361,2018-05-10 11:00:00,,,,935.408,,935.408,,,,
20362,2018-05-10 11:30:00,991.765,795.449,203.452,978.329,,978.329,,,,
